week,sku,weekly_sales,feat_main_page,color,price,vendor,funct.numb,functionality
1/23/2017,34,109,TRUE,grey,18.23,8,2,Portable smartphone chargers
1/30/2017,34,106,TRUE,grey,15.9,8,2,Portable smartphone chargers
2/6/2017,34,76,TRUE,grey,15.09,8,2,Portable smartphone chargers
2/13/2017,34,101,TRUE,grey,16.2,8,2,Portable smartphone chargers
2/20/2017,34,108,TRUE,grey,17.1,8,2,Portable smartphone chargers
2/27/2017,34,84,TRUE,grey,17.69,8,2,Portable smartphone chargers
3/6/2017,34,67,TRUE,grey,17.33,8,2,Portable smartphone chargers
3/13/2017,34,67,TRUE,grey,16.69,8,2,Portable smartphone chargers
3/20/2017,34,34,TRUE,grey,19,8,2,Portable smartphone chargers
3/27/2017,34,98,TRUE,grey,18.18,8,2,Portable smartphone chargers
4/3/2017,34,41,TRUE,grey,21.01,8,2,Portable smartphone chargers
4/10/2017,34,79,TRUE,grey,17.08,8,2,Portable smartphone chargers
4/17/2017,34,49,TRUE,grey,19.3,8,2,Portable smartphone chargers
4/24/2017,34,47,TRUE,grey,15.62,8,2,Portable smartphone chargers
5/1/2017,34,33,TRUE,grey,22.68,8,2,Portable smartphone chargers
5/8/2017,34,49,TRUE,grey,19.79,8,2,Portable smartphone chargers
5/15/2017,34,58,TRUE,grey,19.79,8,2,Portable smartphone chargers
5/22/2017,34,64,TRUE,grey,19.69,8,2,Portable smartphone chargers
5/29/2017,34,76,TRUE,grey,16.49,8,2,Portable smartphone chargers
6/5/2017,34,55,TRUE,grey,15.49,8,2,Portable smartphone chargers
6/12/2017,34,98,TRUE,grey,14.49,8,2,Portable smartphone chargers
6/19/2017,34,61,TRUE,grey,16.25,8,2,Portable smartphone chargers
6/26/2017,34,102,TRUE,grey,15.35,8,2,Portable smartphone chargers
7/3/2017,34,151,TRUE,grey,15.39,8,2,Portable smartphone chargers
7/10/2017,34,94,TRUE,grey,15.04,8,2,Portable smartphone chargers
7/17/2017,34,198,TRUE,grey,16.33,8,2,Portable smartphone chargers
7/24/2017,34,170,TRUE,grey,15.49,8,2,Portable smartphone chargers
7/31/2017,34,136,TRUE,grey,14.47,8,2,Portable smartphone chargers
8/7/2017,34,132,TRUE,grey,15.49,8,2,Portable smartphone chargers
8/14/2017,34,204,TRUE,grey,15.56,8,2,Portable smartphone chargers
8/21/2017,34,208,TRUE,grey,17.79,8,2,Portable smartphone chargers
8/28/2017,34,193,TRUE,grey,17.84,8,2,Portable smartphone chargers
9/4/2017,34,138,TRUE,grey,16.37,8,2,Portable smartphone chargers
9/11/2017,34,225,TRUE,grey,14.52,8,2,Portable smartphone chargers
9/18/2017,34,280,TRUE,grey,17.52,8,2,Portable smartphone chargers
9/25/2017,34,1522,TRUE,grey,14.62,8,2,Portable smartphone chargers
10/2/2017,34,1035,TRUE,grey,12.11,8,2,Portable smartphone chargers
10/9/2017,34,90,TRUE,grey,21.49,8,2,Portable smartphone chargers
10/16/2017,34,85,TRUE,grey,18.58,8,2,Portable smartphone chargers
10/23/2017,34,100,TRUE,grey,18.66,8,2,Portable smartphone chargers
10/30/2017,34,89,FALSE,grey,21.97,8,2,Portable smartphone chargers
11/6/2017,34,108,FALSE,grey,21.51,8,2,Portable smartphone chargers
11/13/2017,34,112,FALSE,grey,21.29,8,2,Portable smartphone chargers
11/20/2017,34,137,FALSE,grey,19.99,8,2,Portable smartphone chargers
11/27/2017,34,149,FALSE,grey,21.81,8,2,Portable smartphone chargers
12/4/2017,34,86,FALSE,grey,20.84,8,2,Portable smartphone chargers
12/11/2017,34,112,FALSE,grey,20.99,8,2,Portable smartphone chargers
12/18/2017,34,142,FALSE,grey,19.56,8,2,Portable smartphone chargers
12/25/2017,34,124,FALSE,grey,20.99,8,2,Portable smartphone chargers
1/1/2018,34,128,FALSE,grey,19.99,8,2,Portable smartphone chargers
1/8/2018,34,128,FALSE,grey,19.99,8,2,Portable smartphone chargers
1/15/2018,34,142,FALSE,grey,21.79,8,2,Portable smartphone chargers
1/22/2018,34,120,FALSE,grey,21.66,8,2,Portable smartphone chargers
1/29/2018,34,138,TRUE,grey,20.98,8,2,Portable smartphone chargers
2/5/2018,34,123,FALSE,grey,20.29,8,2,Portable smartphone chargers
2/12/2018,34,95,TRUE,grey,19.99,8,2,Portable smartphone chargers
2/19/2018,34,124,TRUE,grey,19.29,8,2,Portable smartphone chargers
2/26/2018,34,118,TRUE,grey,20.99,8,2,Portable smartphone chargers
3/5/2018,34,132,TRUE,grey,20.99,8,2,Portable smartphone chargers
3/12/2018,34,145,TRUE,grey,21.96,8,2,Portable smartphone chargers
3/19/2018,34,155,TRUE,grey,20.99,8,2,Portable smartphone chargers
3/26/2018,34,163,TRUE,grey,21.99,8,2,Portable smartphone chargers
4/2/2018,34,90,FALSE,grey,21.99,8,2,Portable smartphone chargers
4/9/2018,34,113,TRUE,grey,20.99,8,2,Portable smartphone chargers
4/16/2018,34,109,TRUE,grey,19.47,8,2,Portable smartphone chargers
4/23/2018,34,140,TRUE,grey,20.93,8,2,Portable smartphone chargers
4/30/2018,34,146,FALSE,grey,20.99,8,2,Portable smartphone chargers
5/7/2018,34,133,TRUE,grey,19.87,8,2,Portable smartphone chargers
5/14/2018,34,161,TRUE,grey,19.94,8,2,Portable smartphone chargers
5/21/2018,34,200,TRUE,grey,20.99,8,2,Portable smartphone chargers
5/28/2018,34,192,TRUE,grey,19.89,8,2,Portable smartphone chargers
6/4/2018,34,107,FALSE,grey,21.55,8,2,Portable smartphone chargers
6/11/2018,34,135,TRUE,grey,22.02,8,2,Portable smartphone chargers
6/18/2018,34,120,FALSE,grey,22.56,8,2,Portable smartphone chargers
6/25/2018,34,149,TRUE,grey,20.77,8,2,Portable smartphone chargers
7/2/2018,34,115,TRUE,grey,19.81,8,2,Portable smartphone chargers
7/9/2018,34,111,TRUE,grey,20.6,8,2,Portable smartphone chargers
7/16/2018,34,128,TRUE,grey,17.77,8,2,Portable smartphone chargers
7/23/2018,34,134,TRUE,grey,19.26,8,2,Portable smartphone chargers
7/30/2018,34,168,TRUE,grey,17.81,8,2,Portable smartphone chargers
8/6/2018,34,117,TRUE,grey,17.55,8,2,Portable smartphone chargers
8/13/2018,34,138,TRUE,grey,19.56,8,2,Portable smartphone chargers
8/20/2018,34,145,TRUE,grey,20.49,8,2,Portable smartphone chargers
8/27/2018,34,321,FALSE,grey,18.84,8,2,Portable smartphone chargers
9/3/2018,34,64,TRUE,grey,21.13,8,2,Portable smartphone chargers
9/10/2018,34,200,TRUE,grey,19.67,8,2,Portable smartphone chargers
9/17/2018,34,196,FALSE,grey,18.34,8,2,Portable smartphone chargers
9/24/2018,34,90,FALSE,grey,20.81,8,2,Portable smartphone chargers
10/31/2016,35,24,TRUE,red,17.87,8,2,Portable smartphone chargers
11/7/2016,35,40,TRUE,red,15.49,8,2,Portable smartphone chargers
11/14/2016,35,7,FALSE,red,21.82,8,2,Portable smartphone chargers
11/21/2016,35,26,TRUE,red,15.68,8,2,Portable smartphone chargers
11/28/2016,35,8,FALSE,red,19.38,8,2,Portable smartphone chargers
12/5/2016,35,32,TRUE,red,14.49,8,2,Portable smartphone chargers
12/12/2016,35,8,FALSE,red,36.49,8,2,Portable smartphone chargers
12/19/2016,35,12,FALSE,red,36.74,8,2,Portable smartphone chargers
12/26/2016,35,17,FALSE,red,22.84,8,2,Portable smartphone chargers
1/2/2017,35,81,TRUE,red,15.82,8,2,Portable smartphone chargers
1/9/2017,35,11,FALSE,red,33.05,8,2,Portable smartphone chargers
1/16/2017,35,40,TRUE,red,16.1,8,2,Portable smartphone chargers
1/23/2017,35,47,TRUE,red,14.49,8,2,Portable smartphone chargers
1/30/2017,35,30,TRUE,red,16.94,8,2,Portable smartphone chargers
2/6/2017,35,44,TRUE,red,15.49,8,2,Portable smartphone chargers
2/13/2017,35,33,TRUE,red,13.52,8,2,Portable smartphone chargers
2/20/2017,35,55,TRUE,red,16.33,8,2,Portable smartphone chargers
2/27/2017,35,29,TRUE,red,16.51,8,2,Portable smartphone chargers
3/6/2017,35,19,TRUE,red,19.78,8,2,Portable smartphone chargers
3/13/2017,35,19,TRUE,red,19.38,8,2,Portable smartphone chargers
3/20/2017,35,30,TRUE,red,17.77,8,2,Portable smartphone chargers
3/27/2017,35,26,TRUE,red,18.79,8,2,Portable smartphone chargers
4/3/2017,35,21,TRUE,red,18.79,8,2,Portable smartphone chargers
4/10/2017,35,31,TRUE,red,18.79,8,2,Portable smartphone chargers
4/17/2017,35,39,TRUE,red,17.53,8,2,Portable smartphone chargers
4/24/2017,35,22,TRUE,red,16.32,8,2,Portable smartphone chargers
5/1/2017,35,36,TRUE,red,18.79,8,2,Portable smartphone chargers
5/8/2017,35,21,TRUE,red,18.79,8,2,Portable smartphone chargers
5/15/2017,35,20,TRUE,red,18.79,8,2,Portable smartphone chargers
5/22/2017,35,17,TRUE,red,18.51,8,2,Portable smartphone chargers
5/29/2017,35,40,TRUE,red,16.49,8,2,Portable smartphone chargers
6/5/2017,35,22,TRUE,red,16.49,8,2,Portable smartphone chargers
6/12/2017,35,45,TRUE,red,14.49,8,2,Portable smartphone chargers
6/19/2017,35,116,TRUE,red,15.49,8,2,Portable smartphone chargers
6/26/2017,35,55,TRUE,red,14.49,8,2,Portable smartphone chargers
7/3/2017,35,88,TRUE,red,14.49,8,2,Portable smartphone chargers
7/10/2017,35,59,TRUE,red,14.95,8,2,Portable smartphone chargers
7/17/2017,35,33,TRUE,red,16.49,8,2,Portable smartphone chargers
7/24/2017,35,53,TRUE,red,16.49,8,2,Portable smartphone chargers
7/31/2017,35,42,TRUE,red,15.31,8,2,Portable smartphone chargers
8/7/2017,35,68,TRUE,red,16.39,8,2,Portable smartphone chargers
8/14/2017,35,44,TRUE,red,16.82,8,2,Portable smartphone chargers
8/21/2017,35,68,TRUE,red,19.75,8,2,Portable smartphone chargers
8/28/2017,35,49,TRUE,red,16.95,8,2,Portable smartphone chargers
9/4/2017,35,63,TRUE,red,14.44,8,2,Portable smartphone chargers
9/11/2017,35,80,TRUE,red,16.4,8,2,Portable smartphone chargers
9/18/2017,35,38,TRUE,red,13.88,8,2,Portable smartphone chargers
9/25/2017,35,107,TRUE,red,11.9,8,2,Portable smartphone chargers
10/2/2017,35,160,TRUE,red,11.14,8,2,Portable smartphone chargers
10/9/2017,35,17,TRUE,red,21.99,8,2,Portable smartphone chargers
10/16/2017,35,7,TRUE,red,18.79,8,2,Portable smartphone chargers
10/23/2017,35,19,TRUE,red,19.64,8,2,Portable smartphone chargers
10/30/2017,35,9,FALSE,red,16.32,8,2,Portable smartphone chargers
11/6/2017,35,11,FALSE,red,19.83,8,2,Portable smartphone chargers
11/13/2017,35,6,FALSE,red,20.99,8,2,Portable smartphone chargers
11/20/2017,35,9,FALSE,red,19.99,8,2,Portable smartphone chargers
11/27/2017,35,1,FALSE,red,20.99,8,2,Portable smartphone chargers
12/4/2017,35,7,FALSE,red,20.99,8,2,Portable smartphone chargers
12/11/2017,35,16,FALSE,red,20.99,8,2,Portable smartphone chargers
12/18/2017,35,13,FALSE,red,21.99,8,2,Portable smartphone chargers
12/25/2017,35,17,FALSE,red,19.99,8,2,Portable smartphone chargers
1/1/2018,35,13,FALSE,red,19.55,8,2,Portable smartphone chargers
1/8/2018,35,12,FALSE,red,20.99,8,2,Portable smartphone chargers
1/15/2018,35,10,FALSE,red,19.99,8,2,Portable smartphone chargers
1/22/2018,35,6,FALSE,red,19.99,8,2,Portable smartphone chargers
1/29/2018,35,12,TRUE,red,20.99,8,2,Portable smartphone chargers
2/5/2018,35,11,FALSE,red,21.99,8,2,Portable smartphone chargers
2/12/2018,35,14,TRUE,red,21.99,8,2,Portable smartphone chargers
2/19/2018,35,7,TRUE,red,20.99,8,2,Portable smartphone chargers
2/26/2018,35,10,TRUE,red,20.99,8,2,Portable smartphone chargers
3/5/2018,35,20,FALSE,red,20.99,8,2,Portable smartphone chargers
3/12/2018,35,23,FALSE,red,19.99,8,2,Portable smartphone chargers
3/19/2018,35,21,TRUE,red,20.99,8,2,Portable smartphone chargers
3/26/2018,35,22,TRUE,red,20.99,8,2,Portable smartphone chargers
4/2/2018,35,22,FALSE,red,20.99,8,2,Portable smartphone chargers
4/9/2018,35,19,FALSE,red,19.99,8,2,Portable smartphone chargers
4/16/2018,35,22,TRUE,red,18.88,8,2,Portable smartphone chargers
4/23/2018,35,24,FALSE,red,20.99,8,2,Portable smartphone chargers
4/30/2018,35,21,TRUE,red,20.99,8,2,Portable smartphone chargers
5/7/2018,35,33,TRUE,red,19.99,8,2,Portable smartphone chargers
5/14/2018,35,33,TRUE,red,18.16,8,2,Portable smartphone chargers
5/21/2018,35,24,TRUE,red,19.99,8,2,Portable smartphone chargers
5/28/2018,35,29,TRUE,red,17.87,8,2,Portable smartphone chargers
6/4/2018,35,19,FALSE,red,21.51,8,2,Portable smartphone chargers
6/11/2018,35,24,TRUE,red,19.08,8,2,Portable smartphone chargers
6/18/2018,35,39,FALSE,red,17.38,8,2,Portable smartphone chargers
6/25/2018,35,27,FALSE,red,21.99,8,2,Portable smartphone chargers
7/2/2018,35,23,TRUE,red,19.99,8,2,Portable smartphone chargers
7/9/2018,35,23,TRUE,red,20.41,8,2,Portable smartphone chargers
7/16/2018,35,31,TRUE,red,18.79,8,2,Portable smartphone chargers
7/23/2018,35,24,TRUE,red,18.47,8,2,Portable smartphone chargers
7/30/2018,35,30,FALSE,red,17.79,8,2,Portable smartphone chargers
8/6/2018,35,31,FALSE,red,20.11,8,2,Portable smartphone chargers
8/13/2018,35,35,TRUE,red,20.22,8,2,Portable smartphone chargers
8/20/2018,35,36,FALSE,red,18.89,8,2,Portable smartphone chargers
8/27/2018,35,38,TRUE,red,20.69,8,2,Portable smartphone chargers
9/3/2018,35,22,TRUE,red,19.89,8,2,Portable smartphone chargers
9/10/2018,35,37,TRUE,red,19.89,8,2,Portable smartphone chargers
9/17/2018,35,23,TRUE,red,14.28,8,2,Portable smartphone chargers
9/24/2018,35,43,TRUE,red,10.99,8,2,Portable smartphone chargers
10/31/2016,36,33,TRUE,red,47.42,8,2,Portable smartphone chargers
11/7/2016,36,30,TRUE,red,50.24,8,2,Portable smartphone chargers
11/14/2016,36,19,FALSE,red,61.71,8,2,Portable smartphone chargers
11/21/2016,36,26,TRUE,red,54.16,8,2,Portable smartphone chargers
11/28/2016,36,28,TRUE,red,65.43,8,2,Portable smartphone chargers
12/5/2016,36,19,TRUE,red,45.96,8,2,Portable smartphone chargers
12/12/2016,36,38,FALSE,red,71.49,8,2,Portable smartphone chargers
12/19/2016,36,16,FALSE,red,63.44,8,2,Portable smartphone chargers
12/26/2016,36,20,FALSE,red,67.55,8,2,Portable smartphone chargers
1/2/2017,36,4,FALSE,red,102.76,8,2,Portable smartphone chargers
1/9/2017,36,10,FALSE,red,71.69,8,2,Portable smartphone chargers
1/16/2017,36,39,TRUE,red,48.49,8,2,Portable smartphone chargers
1/23/2017,36,35,TRUE,red,50.59,8,2,Portable smartphone chargers
1/30/2017,36,33,TRUE,red,53.26,8,2,Portable smartphone chargers
2/6/2017,36,39,TRUE,red,49.08,8,2,Portable smartphone chargers
2/13/2017,36,33,TRUE,red,47.49,8,2,Portable smartphone chargers
2/20/2017,36,23,TRUE,red,49.49,8,2,Portable smartphone chargers
2/27/2017,36,25,TRUE,red,46.39,8,2,Portable smartphone chargers
3/6/2017,36,33,TRUE,red,52.29,8,2,Portable smartphone chargers
3/13/2017,36,22,TRUE,red,48.59,8,2,Portable smartphone chargers
3/20/2017,36,24,TRUE,red,50.73,8,2,Portable smartphone chargers
3/27/2017,36,22,TRUE,red,52.19,8,2,Portable smartphone chargers
4/3/2017,36,16,TRUE,red,58.39,8,2,Portable smartphone chargers
4/10/2017,36,23,TRUE,red,55.96,8,2,Portable smartphone chargers
4/17/2017,36,16,TRUE,red,69.23,8,2,Portable smartphone chargers
4/24/2017,36,18,TRUE,red,49.31,8,2,Portable smartphone chargers
5/1/2017,36,8,TRUE,red,50.9,8,2,Portable smartphone chargers
5/8/2017,36,8,TRUE,red,52.79,8,2,Portable smartphone chargers
5/15/2017,36,16,TRUE,red,55.85,8,2,Portable smartphone chargers
5/22/2017,36,25,TRUE,red,55.22,8,2,Portable smartphone chargers
5/29/2017,36,25,TRUE,red,48.49,8,2,Portable smartphone chargers
6/5/2017,36,29,TRUE,red,48.49,8,2,Portable smartphone chargers
6/12/2017,36,23,TRUE,red,49.86,8,2,Portable smartphone chargers
6/19/2017,36,21,TRUE,red,48.49,8,2,Portable smartphone chargers
6/26/2017,36,35,TRUE,red,48.02,8,2,Portable smartphone chargers
7/3/2017,36,48,TRUE,red,47.08,8,2,Portable smartphone chargers
7/10/2017,36,70,TRUE,red,45.42,8,2,Portable smartphone chargers
7/17/2017,36,69,TRUE,red,47.84,8,2,Portable smartphone chargers
7/24/2017,36,67,TRUE,red,49.43,8,2,Portable smartphone chargers
7/31/2017,36,65,TRUE,red,46.48,8,2,Portable smartphone chargers
8/7/2017,36,49,TRUE,red,49.01,8,2,Portable smartphone chargers
8/14/2017,36,59,TRUE,red,52.16,8,2,Portable smartphone chargers
8/21/2017,36,74,TRUE,red,53.75,8,2,Portable smartphone chargers
8/28/2017,36,80,TRUE,red,53.99,8,2,Portable smartphone chargers
9/4/2017,36,65,TRUE,red,54.99,8,2,Portable smartphone chargers
9/11/2017,36,69,TRUE,red,52.13,8,2,Portable smartphone chargers
9/18/2017,36,65,TRUE,red,47.43,8,2,Portable smartphone chargers
9/25/2017,36,362,TRUE,red,43.35,8,2,Portable smartphone chargers
10/2/2017,36,556,TRUE,red,33.2,8,2,Portable smartphone chargers
10/9/2017,36,16,TRUE,red,73.05,8,2,Portable smartphone chargers
10/16/2017,36,36,TRUE,red,54.79,8,2,Portable smartphone chargers
10/23/2017,36,11,TRUE,red,57.88,8,2,Portable smartphone chargers
10/30/2017,36,26,FALSE,red,74.99,8,2,Portable smartphone chargers
11/6/2017,36,21,FALSE,red,76.99,8,2,Portable smartphone chargers
11/13/2017,36,19,FALSE,red,72.46,8,2,Portable smartphone chargers
11/20/2017,36,21,FALSE,red,75.99,8,2,Portable smartphone chargers
11/27/2017,36,17,FALSE,red,75.99,8,2,Portable smartphone chargers
12/4/2017,36,13,FALSE,red,75.99,8,2,Portable smartphone chargers
12/11/2017,36,24,FALSE,red,75.99,8,2,Portable smartphone chargers
12/18/2017,36,24,FALSE,red,71.44,8,2,Portable smartphone chargers
12/25/2017,36,12,FALSE,red,74.99,8,2,Portable smartphone chargers
1/1/2018,36,26,FALSE,red,74.99,8,2,Portable smartphone chargers
1/8/2018,36,19,FALSE,red,74.99,8,2,Portable smartphone chargers
1/15/2018,36,24,FALSE,red,76.99,8,2,Portable smartphone chargers
1/22/2018,36,28,FALSE,red,76.99,8,2,Portable smartphone chargers
1/29/2018,36,27,TRUE,red,76.99,8,2,Portable smartphone chargers
2/5/2018,36,21,TRUE,red,73.49,8,2,Portable smartphone chargers
2/12/2018,36,28,TRUE,red,74.65,8,2,Portable smartphone chargers
2/19/2018,36,23,TRUE,red,75.45,8,2,Portable smartphone chargers
2/26/2018,36,13,TRUE,red,69.54,8,2,Portable smartphone chargers
3/5/2018,36,37,TRUE,red,74.99,8,2,Portable smartphone chargers
3/12/2018,36,27,TRUE,red,76.99,8,2,Portable smartphone chargers
3/19/2018,36,25,TRUE,red,73.32,8,2,Portable smartphone chargers
3/26/2018,36,30,TRUE,red,76.99,8,2,Portable smartphone chargers
4/2/2018,36,34,TRUE,red,74.17,8,2,Portable smartphone chargers
4/9/2018,36,33,TRUE,red,73.47,8,2,Portable smartphone chargers
4/16/2018,36,33,TRUE,red,73.43,8,2,Portable smartphone chargers
4/23/2018,36,26,TRUE,red,75.99,8,2,Portable smartphone chargers
4/30/2018,36,23,TRUE,red,71.1,8,2,Portable smartphone chargers
5/7/2018,36,26,FALSE,red,74.99,8,2,Portable smartphone chargers
5/14/2018,36,41,TRUE,red,70.97,8,2,Portable smartphone chargers
5/21/2018,36,35,TRUE,red,74.99,8,2,Portable smartphone chargers
5/28/2018,36,34,TRUE,red,71.01,8,2,Portable smartphone chargers
6/4/2018,36,42,TRUE,red,74.99,8,2,Portable smartphone chargers
6/11/2018,36,36,TRUE,red,74.99,8,2,Portable smartphone chargers
6/18/2018,36,36,TRUE,red,75.99,8,2,Portable smartphone chargers
6/25/2018,36,34,TRUE,red,76.99,8,2,Portable smartphone chargers
7/2/2018,36,24,TRUE,red,76.03,8,2,Portable smartphone chargers
7/9/2018,36,36,TRUE,red,69.45,8,2,Portable smartphone chargers
7/16/2018,36,39,FALSE,red,70.39,8,2,Portable smartphone chargers
7/23/2018,36,37,TRUE,red,67.32,8,2,Portable smartphone chargers
7/30/2018,36,33,FALSE,red,64.73,8,2,Portable smartphone chargers
8/6/2018,36,44,TRUE,red,64.59,8,2,Portable smartphone chargers
8/13/2018,36,83,FALSE,red,58.39,8,2,Portable smartphone chargers
8/20/2018,36,46,FALSE,red,56.23,8,2,Portable smartphone chargers
8/27/2018,36,24,FALSE,red,57.09,8,2,Portable smartphone chargers
9/3/2018,36,75,TRUE,red,56.65,8,2,Portable smartphone chargers
9/10/2018,36,73,TRUE,red,58.39,8,2,Portable smartphone chargers
9/17/2018,36,56,FALSE,red,60.29,8,2,Portable smartphone chargers
9/24/2018,36,75,FALSE,red,64.42,8,2,Portable smartphone chargers
10/31/2016,37,7,FALSE,gold,16.49,7,4,Selfie sticks
11/7/2016,37,13,TRUE,gold,13.29,7,4,Selfie sticks
11/14/2016,37,9,TRUE,gold,14.73,7,4,Selfie sticks
11/21/2016,37,10,FALSE,gold,16.49,7,4,Selfie sticks
11/28/2016,37,6,FALSE,gold,16.49,7,4,Selfie sticks
12/5/2016,37,5,FALSE,gold,15.49,7,4,Selfie sticks
12/12/2016,37,9,FALSE,gold,15.49,7,4,Selfie sticks
12/19/2016,37,8,FALSE,gold,15.49,7,4,Selfie sticks
12/26/2016,37,27,FALSE,gold,14.49,7,4,Selfie sticks
1/2/2017,37,7,FALSE,gold,14.49,7,4,Selfie sticks
1/9/2017,37,3,FALSE,gold,16.49,7,4,Selfie sticks
1/16/2017,37,9,FALSE,gold,18.97,7,4,Selfie sticks
1/23/2017,37,4,FALSE,gold,17.79,7,4,Selfie sticks
1/30/2017,37,5,FALSE,gold,19.79,7,4,Selfie sticks
2/6/2017,37,8,FALSE,gold,19.79,7,4,Selfie sticks
2/13/2017,37,4,FALSE,gold,18.24,7,4,Selfie sticks
2/20/2017,37,13,FALSE,gold,19.79,7,4,Selfie sticks
2/27/2017,37,6,FALSE,gold,17.59,7,4,Selfie sticks
3/6/2017,37,4,FALSE,gold,16.59,7,4,Selfie sticks
3/13/2017,37,9,FALSE,gold,17.59,7,4,Selfie sticks
3/20/2017,37,16,FALSE,gold,16.24,7,4,Selfie sticks
3/27/2017,37,11,FALSE,gold,15.59,7,4,Selfie sticks
4/3/2017,37,17,FALSE,gold,15.54,7,4,Selfie sticks
4/10/2017,37,9,FALSE,gold,15.59,7,4,Selfie sticks
4/17/2017,37,14,FALSE,gold,16.59,7,4,Selfie sticks
4/24/2017,37,22,FALSE,gold,16.59,7,4,Selfie sticks
5/1/2017,37,8,FALSE,gold,16.59,7,4,Selfie sticks
5/8/2017,37,18,FALSE,gold,17.59,7,4,Selfie sticks
5/15/2017,37,14,FALSE,gold,17.59,7,4,Selfie sticks
5/22/2017,37,8,FALSE,gold,16.18,7,4,Selfie sticks
5/29/2017,37,9,FALSE,gold,15.59,7,4,Selfie sticks
6/5/2017,37,5,FALSE,gold,16.59,7,4,Selfie sticks
6/12/2017,37,9,FALSE,gold,23.74,7,4,Selfie sticks
6/19/2017,37,4,FALSE,gold,24.74,7,4,Selfie sticks
6/26/2017,37,3,FALSE,gold,24.74,7,4,Selfie sticks
7/3/2017,37,9,FALSE,gold,22.74,7,4,Selfie sticks
7/10/2017,37,17,FALSE,gold,24.74,7,4,Selfie sticks
7/17/2017,37,6,FALSE,gold,23.74,7,4,Selfie sticks
7/24/2017,37,4,FALSE,gold,22.74,7,4,Selfie sticks
7/31/2017,37,11,FALSE,gold,23.74,7,4,Selfie sticks
8/7/2017,37,4,FALSE,gold,24.74,7,4,Selfie sticks
8/14/2017,37,2,FALSE,gold,24.74,7,4,Selfie sticks
8/21/2017,37,7,FALSE,gold,20.03,7,4,Selfie sticks
8/28/2017,37,7,FALSE,gold,19.79,7,4,Selfie sticks
9/4/2017,37,8,FALSE,gold,19.79,7,4,Selfie sticks
9/11/2017,37,20,FALSE,gold,18.79,7,4,Selfie sticks
9/18/2017,37,9,FALSE,gold,17.79,7,4,Selfie sticks
9/25/2017,37,29,FALSE,gold,17.79,7,4,Selfie sticks
10/2/2017,37,16,FALSE,gold,18.79,7,4,Selfie sticks
10/9/2017,37,14,FALSE,gold,16.14,7,4,Selfie sticks
10/16/2017,37,15,FALSE,gold,19.79,7,4,Selfie sticks
10/23/2017,37,12,FALSE,gold,17.32,7,4,Selfie sticks
10/30/2017,37,17,FALSE,gold,19.79,7,4,Selfie sticks
11/6/2017,37,10,FALSE,gold,18.79,7,4,Selfie sticks
11/13/2017,37,39,FALSE,gold,19.79,7,4,Selfie sticks
11/20/2017,37,17,FALSE,gold,17.79,7,4,Selfie sticks
11/27/2017,37,14,FALSE,gold,17.79,7,4,Selfie sticks
12/4/2017,37,10,FALSE,gold,17.79,7,4,Selfie sticks
12/11/2017,37,14,FALSE,gold,20.21,7,4,Selfie sticks
12/18/2017,37,12,FALSE,gold,19.77,7,4,Selfie sticks
12/25/2017,37,9,FALSE,gold,18.98,7,4,Selfie sticks
1/1/2018,37,19,FALSE,gold,16.81,7,4,Selfie sticks
1/8/2018,37,5,FALSE,gold,18.79,7,4,Selfie sticks
1/15/2018,37,19,FALSE,gold,18.79,7,4,Selfie sticks
1/22/2018,37,14,FALSE,gold,17.79,7,4,Selfie sticks
1/29/2018,37,11,FALSE,gold,19.79,7,4,Selfie sticks
2/5/2018,37,18,FALSE,gold,18.79,7,4,Selfie sticks
2/12/2018,37,14,FALSE,gold,22.54,7,4,Selfie sticks
2/19/2018,37,3,FALSE,gold,29.79,7,4,Selfie sticks
2/26/2018,37,21,FALSE,gold,29.79,7,4,Selfie sticks
3/5/2018,37,6,FALSE,gold,45.09,7,4,Selfie sticks
3/12/2018,37,18,FALSE,gold,25.02,7,4,Selfie sticks
3/19/2018,37,47,FALSE,gold,15.49,7,4,Selfie sticks
3/26/2018,37,11,FALSE,gold,16.49,7,4,Selfie sticks
4/2/2018,37,54,FALSE,gold,16.18,7,4,Selfie sticks
4/9/2018,37,71,FALSE,gold,15.31,7,4,Selfie sticks
4/16/2018,37,81,FALSE,gold,16.49,7,4,Selfie sticks
4/23/2018,37,45,FALSE,gold,15.24,7,4,Selfie sticks
4/30/2018,37,28,FALSE,gold,19.79,7,4,Selfie sticks
5/7/2018,37,37,FALSE,gold,17.79,7,4,Selfie sticks
5/14/2018,37,40,FALSE,gold,19.79,7,4,Selfie sticks
5/21/2018,37,19,FALSE,gold,21.79,7,4,Selfie sticks
5/28/2018,37,15,FALSE,gold,29.79,7,4,Selfie sticks
6/4/2018,37,19,FALSE,gold,28.79,7,4,Selfie sticks
6/11/2018,37,20,FALSE,gold,31.13,7,4,Selfie sticks
6/18/2018,37,26,FALSE,gold,25.29,7,4,Selfie sticks
6/25/2018,37,23,FALSE,gold,23.29,7,4,Selfie sticks
7/2/2018,37,12,FALSE,gold,28.34,7,4,Selfie sticks
7/9/2018,37,10,FALSE,gold,25.73,7,4,Selfie sticks
7/16/2018,37,26,FALSE,gold,25.29,7,4,Selfie sticks
7/23/2018,37,27,FALSE,gold,24.13,7,4,Selfie sticks
